start,end,total SNPs,total Bases,depth,unique SNPs,dhSNPs,reference Bases,Theta,Pi,Heterozygosity,%GC,Recombination,Divergence,Constraint,SNPs
309001,310000,8,6862,6.86,7,0,1000,27.94,18.858,10.93,52.0521,0.000840527,0.02522068,0,0
310001,311000,2,6806,6.81,1,0,1000,4.804,4.264,2.571,49.7497,0.000840527,0.00440044,0,0
311001,312000,10,5709,5.71,9,0,1000,38.23,27.951,16.641,46.5465,0.000841044,0.01394586,0,1
312001,313000,17,6782,6.78,13,3,1000,55.436,40.064,25.067,47.2472,0.000842042,0.01394586,0,0
313001,314000,9,8619,8.62,6,3,1000,19.922,16.775,10.442,45.4454,0.000842042,0.01394586,0,0
314001,315000,2,5029,5.03,2,0,1000,12.628,7.146,3.977,46.9469,0.000842042,0.01394586,0,0
315001,316000,4,4974,4.97,3,0,1000,12.234,12.145,8.042,41.7417,0.001313922,0.01394586,0,1
316001,317000,1,5075,5.07,1,0,1000,3.884,3.225,1.971,47.047,0.001560651,0.01394586,0,0
317001,318000,3,4504,4.5,1,1,1000,4.263,5.328,6.66,47.7477,0.001560651,0.01394586,0,0
318001,319000,9,5217,5.25,6,1,993,23.157,24.44,17.251,46.7467,0.001560651,0.04193548,0,0
319001,320000,6,7570,7.57,5,0,1000,20.954,13.828,7.926,43.7437,0.00542403,0.01510248,0,1
320001,321000,2,5732,5.73,1,1,1000,4.373,5.117,3.489,47.9479,0.005961466,0.01297297,0,0
321001,322000,3,4270,4.27,3,0,1000,15.304,11.543,7.026,47.5475,0.005961466,0.02114428,0,0
322001,323000,2,3352,3.35,2,0,1000,12.262,9.746,5.967,66.6667,0.005961466,0.04004004,0,0
323001,324000,1,2755,2.75,1,0,1000,6.099,5.647,3.63,67.6677,0.005961466,0.06161616,0,0
324001,325000,9,8779,8.78,4,1,1000,15.717,13.391,9.682,47.1471,0.005961466,0.01501502,105,0
325001,326000,3,7457,7.46,3,0,1000,9.519,6.878,4.023,52.1522,0.005961466,0.01101101,201,0
326001,327000,13,8192,8.19,11,1,1000,36.236,26.091,15.869,47.3473,0.005961466,0.01101101,0,0
327001,328000,1,8595,8.59,1,0,1000,3.972,2.116,1.164,41.9419,0.005961466,0.009009009,0,0
328001,329000,6,7305,7.3,4,1,1000,14.419,12.245,8.214,50.8509,0.005961466,0.007007007,147,0
329001,330000,2,11938,11.94,1,0,1000,4.026,2.634,1.466,57.958,0.005961466,0.01001001,999,0
330001,331000,14,10150,10.15,6,2,1000,21.01,19.087,14.039,54.7548,0.006556645,0.01501502,504,1
331001,332000,2,6354,6.36,1,0,999,4.249,3.836,2.361,49.1491,0.006728671,0.008008008,0,0
332001,333000,8,8905,8.91,7,1,1000,27.144,15.916,8.984,51.8519,0.006728671,0.01401401,0,0
333001,334000,7,9431,9.43,7,0,1000,24.082,13.377,7.422,49.049,0.006728671,0.01501502,0,0
334001,335000,6,9360,9.36,3,1,1000,8.035,7.693,5.876,43.6436,0.006728671,0.005005005,0,0
335001,336000,13,6740,6.75,8,5,998,31.773,29.15,19.289,51.2513,0.006728671,0.02502503,0,0
336001,337000,7,9611,9.61,5,2,1000,15.727,12.219,7.283,49.6496,0.006999735,0.01393728,0,1
337001,338000,8,6319,6.32,7,0,1000,26.877,20.751,12.661,46.8468,0.00878013,0.02602603,0,0
338001,339000,5,6757,6.76,4,1,1000,14.333,11.919,7.4,53.954,0.00878013,0.01001001,0,0
339001,340000,13,7439,7.44,8,2,1000,27.132,23.956,16.803,50.2503,0.00878013,0.01101101,0,0
340001,341000,11,12229,12.23,6,3,1000,19.362,14.535,8.995,48.9489,0.008787681,0.01901902,0,1
341001,342000,6,5290,5.29,4,1,1000,18.473,15.45,11.343,50.8509,0.008932639,0.0240481,0,1
342001,343000,23,8830,8.83,11,3,1000,37.663,32.176,25.977,42.2422,0.009224938,0.01501502,0,0
343001,344000,8,7012,7.01,5,1,1000,22.477,18.098,10.696,50.0501,0.009224938,0.00260078,0,0
344001,345000,10,7899,7.9,4,3,1000,13.98,16.815,12.026,50.7508,0.009224938,0.02002002,0,0
345001,346000,10,6809,6.81,4,1,1000,17.874,14.97,14.687,49.5495,0.009224938,0.01501502,0,0
346001,347000,18,10751,10.75,11,1,1000,35.935,22.958,17.092,49.2492,0.008668068,0.01601602,0,3
347001,348000,14,5512,5.51,5,2,1000,20.153,20.506,24.948,54.0541,0.005597874,0.01008403,0,1
348001,349000,36,10419,10.42,9,5,1000,30.333,33.444,34.552,53.3534,0.004142638,0.01601602,0,2
349001,350000,22,9429,9.43,9,2,1000,31.732,20.998,23.597,49.7497,0.003890578,0.01101101,0,0
350001,351000,36,6305,6.3,17,8,1000,66.363,69.707,56.504,47.3473,0.003890578,0.03303303,0,0
351001,352000,18,7365,7.36,6,3,1000,22.42,22.081,23.762,45.6456,0.003890578,0.01901902,0,0
352001,353000,22,7507,7.51,7,6,1000,26.547,34.225,29.307,43.9439,0.003873077,0.02002002,0,1
353001,354000,23,8362,8.36,5,5,1000,17.393,26.985,26.908,47.6476,0.003872174,0.08571429,0,0
354001,355000,5,6567,6.57,3,1,1000,12.117,10.828,7.614,49.049,0.003872174,0.01945946,0,0
355001,356000,33,3559,3.56,14,4,1000,70.524,73.325,91.315,51.5516,0.005058693,0.03234501,0,2
356001,357000,9,3769,3.77,6,2,1000,26.472,29.083,23.877,66.6667,0.006690557,0.05366726,294,0
357001,358000,13,6102,6.1,8,3,1000,36.843,29.964,21.306,67.5676,0.006690557,0.03070175,0,0
358001,359000,3,8963,8.96,3,0,1000,11.498,6.095,3.347,49.2492,0.006690557,0.01898734,0,0
359001,360000,4,8725,8.72,4,0,1000,13.908,8.177,4.585,46.8468,0.006690557,0.01201201,0,0
360001,361000,22,9962,9.96,8,6,1000,27.509,28.234,22.085,49.6496,0.006690557,0.02402402,0,0
361001,362000,16,10919,10.92,5,3,1000,17.05,15.506,14.196,47.3473,0.006690557,0.01901902,0,0
362001,363000,6,9494,9.49,4,1,1000,14.347,10.467,6.32,49.6496,0.006690557,0.01501502,0,0
363001,364000,5,11977,11.98,3,1,1000,8.7,6.29,3.757,48.6486,0.006690557,0.01002004,291,0
364001,365000,2,6167,6.17,2,0,1000,8.948,5.644,3.243,51.2513,0.006690557,0.01501502,0,0
365001,366000,5,6446,6.45,5,0,1000,20.048,13.491,7.757,51.1512,0.006663373,0.01401401,0,1
366001,367000,14,9302,9.3,7,4,1000,22.767,21.449,15.051,53.3534,0.006634448,0.01601602,70,0
367001,368000,4,8188,8.19,2,1,1000,7.765,7.106,4.885,54.1542,0.006625449,0.01691332,222,1
368001,369000,1,8350,8.35,1,0,1000,3.969,2.164,1.198,45.8458,0.006620444,0.02502503,0,0
369001,370000,6,8887,8.89,5,0,1000,19.594,11.15,6.189,47.3473,0.006620444,0.01501502,0,0
370001,371000,8,8683,8.68,5,1,1000,17.422,14.633,8.925,44.8448,0.006620444,0.01801802,0,0
371001,372000,8,9491,9.49,3,1,1000,9.651,9.905,8.429,51.5516,0.006586873,0.02202202,159,1
372001,373000,8,7848,7.85,6,1,1000,24.38,16.426,9.557,56.5566,0.006512496,0.01801802,999,2
373001,374000,12,6737,6.74,8,1,1000,29.899,26.237,17.441,48.4484,0.006405801,0.01401401,200,1
374001,375000,1,4870,4.89,1,0,996,2.738,2.738,2.054,51.3514,0.00639685,0.01701702,0,0
375001,376000,8,5398,5.4,3,2,1000,14.111,16.802,13.894,48.1481,0.006390129,0.02702703,0,1
376001,377000,33,8446,8.45,7,5,1000,26.57,33.735,39.073,45.6456,0.0057946,0.02502503,0,1
377001,378000,24,7620,7.62,6,3,1000,21.509,22.923,31.168,44.8448,0.005701393,0.01346801,0,1
378001,379000,7,8075,8.07,3,1,1000,11.786,11.79,8.05,47.3473,0.005365563,0.007007007,0,1
379001,380000,21,8906,8.91,7,3,1000,23.124,21.181,23.298,44.5445,0.004990745,0.01601602,0,1
380001,381000,32,8484,8.48,6,0,1000,20.891,12.538,37.13,43.2432,0.003881557,0.02002002,0,2
381001,382000,11,6884,6.88,6,3,1000,26.843,25.207,15.979,42.4424,0.003661618,0.01201201,0,0
382001,383000,10,6178,6.18,5,1,1000,20.551,16.513,16.187,46.2462,0.003661618,0.01001001,0,0
383001,384000,0,1062,1.97,0,0,539,0,0,0,68.8689,0.003661618,0.0117096,20,0
384001,385000,18,4888,4.89,4,3,1000,20.291,22.682,36.823,64.2643,0.003661618,0.009977827,422,0
385001,386000,3,7099,7.1,3,0,1000,12.285,7.474,4.226,49.7497,0.003661618,0.007007007,145,0
386001,387000,9,9289,9.29,3,2,1000,11.135,12.928,9.689,42.042,0.003608667,0.01301301,0,1
387001,388000,4,6858,6.86,3,0,1000,14.007,8.948,5.103,43.4434,0.003597885,0.02202202,0,0
388001,389000,12,9247,9.25,3,1,1000,11.231,9.618,12.436,37.8378,0.003597885,0.01101101,0,0
389001,390000,11,9249,9.25,2,2,1000,7.032,11.128,11.622,41.1411,0.003597885,0.006006006,0,0
390001,391000,4,10412,10.41,2,1,1000,4.802,4.743,3.361,38.1381,0.003597885,0.002002002,0,0
391001,392000,1,8292,8.29,1,0,1000,3.076,2.079,1.206,43.6436,0.003597885,0.0187638,0,0
392001,393000,7,6996,7,1,1,1000,4.076,4.41,9.648,46.046,0.003597885,0.01529412,0,0
393001,394000,3,9931,9.93,3,0,1000,9.84,5.452,3.021,56.5566,0.003597885,0.01101101,293,0
394001,395000,34,7990,7.99,12,5,1000,47.45,44.584,41.927,51.4515,0.003597885,0.01401401,10,0
395001,396000,2,5515,5.51,2,0,1000,8.042,6.091,3.627,66.8669,0.003597885,0.007007007,285,0
396001,397000,7,4606,4.82,3,1,956,17.297,15.738,15.199,68.969,0.003597885,0.01901902,161,0
397001,398000,15,7049,7.05,5,5,1000,19.315,26.345,20.924,57.8579,0.004452775,0.01301301,112,4
398001,399000,14,7983,7.98,8,1,1000,33.175,24.898,16.912,49.4494,0.004420601,0.0240481,0,0
399001,400000,12,8447,8.45,4,3,1000,13.938,16.947,14.206,46.4464,0.004225705,0.02202202,0,1
400001,401000,2,8891,8.89,2,0,1000,7.422,4.07,2.25,50.4505,0.002102726,0.02602603,0,0
401001,402000,8,8315,8.32,6,0,1000,22.81,15.368,9.02,39.2392,0.002102726,0.01701702,0,0
402001,403000,9,9517,9.52,7,1,1000,24.956,16.541,9.72,41.7417,0.002102726,0.01601602,44,0
403001,404000,4,8452,8.45,3,1,1000,10.348,7.966,4.732,55.8559,0.002044731,0.009009009,135,1
404001,405000,2,10880,10.88,2,0,1000,6.902,3.382,1.838,59.5596,0.001936718,0.01401401,243,0
405001,406000,2,9746,9.75,2,0,1000,6.767,3.713,2.052,53.0531,0.001936718,0.02502503,7,0
406001,407000,9,11337,11.34,5,2,1000,15.105,11.662,7.497,56.7568,0.001929158,0.02892562,607,2
407001,408000,0,5663,5.66,0,0,1000,0,0,0,53.954,0.001892339,0.02302302,0,0
408001,409000,2,5909,5.91,2,0,1000,7.48,5.671,3.385,59.2593,0.001855222,0.02263648,0,1
409001,410000,10,8343,8.34,5,1,1000,19.661,16.568,12.436,54.5546,0.001653728,0.01701702,0,1
410001,411000,8,6771,6.77,3,0,1000,11.077,8.582,11.076,52.6527,0.001647589,0.01401401,0,0
411001,412000,13,8089,8.09,5,2,1000,21.251,18.012,16.381,49.3493,0.001646078,0.01401401,875,1
412001,413000,7,7286,7.29,3,1,1000,11.244,8.696,8.921,49.5495,0.001613272,0.01701702,999,0
413001,414000,10,5760,5.76,6,2,1000,23.628,22.881,16.926,45.8458,0.001203833,0.01201201,999,2
414001,415000,0,7372,7.37,0,0,1000,0,0,0,54.0541,0.001079067,0.009009009,672,0
415001,416000,3,7044,7.04,3,0,1000,14.774,7.75,4.259,46.1461,0.001079067,0.01001001,109,0
416001,417000,2,10146,10.15,2,0,1000,7.565,3.64,1.971,44.9449,0.001079067,0.009009009,32,0
417001,418000,3,6699,6.7,3,0,1000,13.61,8.002,4.478,48.9489,0.001069136,0.01701702,289,1
418001,419000,3,8187,8.19,3,0,1000,10.636,6.513,3.664,40.8408,0.001063851,0.01501502,0,0
419001,420000,10,8934,8.93,5,2,1000,17.914,15.958,10.634,47.5475,0.000861259,0.008008008,0,1
420001,421000,12,8934,8.93,8,2,1000,26.344,22.31,13.921,43.3433,0.000677532,0.02302302,81,3
421001,422000,11,8568,8.57,5,2,1000,16.182,17.302,12.547,43.043,0.000389213,0.01901902,0,2
422001,423000,9,6527,6.53,3,2,1000,14.247,17.603,13.788,47.5475,0.000309926,0.01168614,0,0
423001,424000,9,5393,5.39,3,3,1000,13.216,18.328,16.69,45.4454,0.000309568,0.02239789,186,2
424001,425000,2,3010,3.36,2,0,896,12.13,10.605,6.645,50.5506,0.000306106,0.01964286,0,0
425001,426000,0,4647,5.27,0,0,882,0,0,0,42.4424,0.000306106,0.0119403,0,0
426001,427000,8,5229,5.23,7,0,1000,32.206,24.314,14.822,42.5425,0.000306055,0.01677651,0,1
427001,428000,7,10181,10.18,3,2,1000,9.337,10.042,6.876,44.5445,0.000305917,0.02002002,0,0
428001,429000,1,6162,6.16,1,0,1000,5.163,2.921,1.623,48.9489,0.000305917,0.01692866,0,0
429001,430000,13,5416,5.46,11,2,992,46.437,37.403,24.004,49.5495,0.000305917,0.02761795,0,0
430001,431000,13,9827,9.83,4,2,1000,14.485,14.123,13.228,42.9429,0.000306426,0.01501502,0,1
431001,432000,6,8934,8.93,4,1,1000,14.905,10.943,6.716,48.048,0.000306602,0.02949062,0,0
432001,433000,6,8169,8.17,2,1,1000,8.992,8.778,6.733,47.7477,0.000306602,0.01705238,0,0
433001,434000,5,8618,8.62,1,1,1000,2.812,3.303,5.729,41.7417,0.000306602,0.01501502,0,0
434001,435000,6,9040,9.04,5,1,1000,17.846,11.343,6.637,43.3433,0.000306602,0.02302302,0,0
435001,436000,4,7301,7.3,1,1,1000,4.032,6.088,5.479,38.6386,0.002236482,0.02102102,0,1
436001,437000,5,6493,6.49,2,1,1000,7.531,8.728,7.701,37.1371,0.003933006,0.01001001,0,1
437001,438000,8,4974,4.97,3,2,1000,14.727,14.342,16.084,61.5616,0.004419806,0.01601602,21,0
438001,439000,11,3301,3.56,3,1,926,17.558,17.574,34.081,56.3564,0.004313218,0.02202202,196,1
439001,440000,1,5889,5.89,1,0,1000,2.779,2.547,1.698,40.4404,0.003395942,0.01301301,0,0
440001,441000,2,7086,7.09,2,0,1000,6.985,4.842,2.822,37.4374,0.003395942,0.02002002,0,0
441001,442000,5,3718,3.89,4,1,955,19.605,17.342,12.103,46.6466,0.003395942,0.0523614,0,0
442001,443000,7,6450,6.45,4,1,1000,14.001,13.933,10.078,41.3413,0.003395942,0.01701702,0,0
443001,444000,17,10773,10.77,4,1,1000,13.148,8.098,15.78,43.6436,0.003395942,0.008008008,0,0
444001,445000,11,9474,9.47,5,3,1000,16.502,16.12,11.083,43.6436,0.003395942,0.01301301,0,0
445001,446000,4,7780,7.78,2,1,1000,7.567,7.427,5.142,41.6416,0.003395942,0.01001001,0,0
446001,447000,6,10667,10.67,3,2,1000,9.715,9.068,5.625,39.6396,0.003395942,0.01201201,0,0
447001,448000,2,8568,8.57,1,0,1000,2.428,2.842,2.042,43.1431,0.003395942,0.007007007,0,0
448001,449000,21,9527,9.53,8,3,1000,27.026,20.943,21.78,47.7477,0.003395942,0.01901902,0,0
449001,450000,0,7807,7.81,0,0,1000,0,0,0,48.048,0.003395942,0.01601602,0,0
450001,451000,9,12057,12.06,6,1,1000,18.681,12.58,7.257,39.5395,0.003395942,0.02402402,0,0
451001,452000,26,9399,9.4,6,4,1000,23.775,27.718,27.132,46.4464,0.001553121,0.01301301,0,2
452001,453000,1,5548,5.55,1,0,1000,5.734,3.244,1.802,50.951,0.000423098,0.02002002,0,0
453001,454000,3,6601,6.6,2,1,1000,7.498,6.713,4.545,46.4464,0.000423098,0.01701702,0,0
454001,455000,15,9878,9.88,8,3,1000,27.879,24.055,15.439,44.8448,0.00035619,0.01901902,0,2
455001,456000,3,7583,7.58,3,0,1000,11.184,6.972,3.956,37.2372,0.000209597,0.01001001,0,0
456001,457000,2,7421,7.42,1,0,1000,3.506,3.768,2.526,37.3373,0.000209597,0.01701702,0,0
457001,458000,3,5008,5.01,2,1,1000,10.201,8.244,4.992,41.2412,0.000209597,0.01245552,0,0
458001,459000,11,7639,7.64,5,2,1000,18.864,13.352,14.726,42.6426,0.000209488,0.008008008,661,1
459001,460000,1,11035,11.04,1,0,1000,4.199,1.702,0.906,45.4454,0.000187785,0.01253482,719,0
460001,461000,7,7680,7.89,3,1,974,7.112,8.226,9.114,44.1441,0.000187785,0.014295,0,0
461001,462000,3,8305,8.31,3,0,1000,10.813,6.442,3.612,39.7397,0.000187785,0.01583435,0,0
462001,463000,10,9024,9.02,4,3,1000,14.329,15.134,11.082,41.4414,0.000136325,0.01905717,87,4
463001,464000,7,9355,9.36,4,2,1000,13.812,11.279,6.948,48.4484,9.91E-05,0.0110331,149,1
464001,465000,1,8338,8.34,1,0,1000,4.17,2.19,1.199,37.7377,9.91E-05,0.02619048,101,0
465001,466000,4,8380,8.38,4,0,1000,10.9,7.454,4.773,39.6396,9.91E-05,0.003478261,102,0
466001,467000,7,7434,7.43,6,1,1000,24.592,16.179,9.416,38.2382,9.91E-05,0.008008008,0,0
467001,468000,1,7067,7.07,1,0,1000,4.252,2.532,1.415,45.045,9.91E-05,0.01601602,103,0
468001,469000,16,5849,5.85,5,2,1000,20.867,19.314,26.5,39.3393,9.91E-05,0.01401401,7,1
469001,470000,1,5916,5.92,1,0,1000,4.14,2.898,1.69,39.2392,9.92E-05,0.008008008,0,0
470001,471000,4,5750,5.75,4,0,1000,15.85,11.752,6.957,38.7387,9.92E-05,0.02002002,0,0
471001,472000,5,6519,6.52,3,1,1000,11.108,9.824,7.478,39.7397,9.92E-05,0.03103103,84,0
472001,473000,1,11181,11.18,1,0,1000,3.423,1.65,0.894,39.4394,9.92E-05,0.01701702,0,0
473001,474000,1,7867,7.87,1,0,1000,3.113,2.179,1.271,37.5375,9.92E-05,0.009009009,60,0
474001,475000,7,8004,8,4,1,1000,14.976,12.835,8.121,40.2402,9.90E-05,0.009009009,51,1
475001,476000,4,8844,8.84,2,1,1000,6.041,5.137,3.958,40.2402,9.89E-05,0.005005005,102,0
476001,477000,4,10258,10.26,2,1,1000,5.347,5.236,3.412,46.4464,9.89E-05,0.02102102,0,0
477001,478000,3,9253,9.25,2,0,1000,8.052,4.83,2.702,35.6356,9.89E-05,0.01201201,0,0
478001,479000,2,7668,7.67,2,0,1000,8.024,4.671,2.608,39.3393,9.89E-05,0.01385928,0,0
479001,480000,3,8531,8.53,2,1,1000,5.877,5.47,3.517,42.1421,9.89E-05,0.02202202,0,0
480001,481000,3,9552,9.55,3,0,1000,11.115,5.732,3.141,35.3353,9.89E-05,0.01207243,112,0
481001,482000,31,6809,6.81,14,5,1000,57.365,53.342,44.794,47.8478,9.89E-05,0.03312629,0,0
482001,483000,6,7128,7.13,2,1,1000,7.023,8.665,8.768,42.9429,0.000100779,0.01901902,0,1
483001,484000,23,10600,10.6,5,1,1000,16.53,13.372,21.227,37.037,0.000107667,0.01101101,0,2
484001,485000,1,6888,6.89,1,0,1000,3.92,2.541,1.452,38.038,0.000115517,0.007007007,196,1
485001,486000,0,7455,7.45,0,0,1000,0,0,0,43.5435,0.000115563,0.01201201,0,0
486001,487000,2,4624,4.81,2,0,961,7.459,5.87,4.326,45.2452,0.000115563,0.02002002,0,0
487001,488000,8,5783,5.78,2,1,1000,8.187,10.834,13.293,37.4374,0.000115563,0.01601602,0,0
488001,489000,14,10943,10.94,7,4,1000,23.948,21.451,12.965,37.4374,0.000128276,0.02399128,0,2
489001,490000,2,6299,6.3,2,0,1000,7.27,5.203,3.175,43.1431,0.000135227,0.01401401,0,0
490001,491000,9,10299,10.3,2,2,1000,8.186,12.018,8.738,41.6416,0.000135227,0.01301301,0,0
491001,492000,6,9164,9.16,3,1,1000,9.026,9.302,6.002,36.036,0.000231182,0.006006006,0,1
492001,493000,1,9387,9.39,1,0,1000,3.307,1.905,1.065,33.8338,0.000294198,0.007007007,0,0
493001,494000,0,8751,8.75,0,0,1000,0,0,0,39.2392,0.000294198,0.006006006,0,0
494001,495000,4,7960,7.96,4,0,1000,15.875,9.029,5.025,45.2452,0.000294198,0.01501502,0,0
495001,496000,1,8225,8.23,1,0,1000,3.943,2.2,1.216,30.8308,0.000294198,0.008008008,0,0
496001,497000,6,8955,8.95,3,1,1000,10.149,9.287,6.561,37.2372,0.000294198,0.01601602,0,0
497001,498000,7,10844,10.84,2,2,1000,6.795,9.044,6.34,40.6406,0.000294198,0.009009009,0,0
498001,499000,8,9018,9.02,6,1,1000,21.355,14.983,8.871,39.2392,0.000294198,0.004004004,0,0
499001,500000,9,8258,8.26,5,2,1000,17.409,15.924,10.596,42.2422,0.000294198,0.01101101,0,0
500001,501000,5,6697,6.7,2,1,1000,9.872,10.515,7.466,42.3423,0.000294198,0.009009009,0,0
501001,502000,14,9995,9.99,3,2,1000,11.138,10.011,14.007,45.4454,0.000294198,0.02604167,0,0
502001,503000,6,7053,7.05,4,2,1000,12.859,11.682,8.507,43.6436,0.000294198,0.01101101,0,0
503001,504000,9,12321,12.32,3,1,1000,9.916,8.263,7.609,41.3413,0.000294198,0.008008008,0,0
504001,505000,1,9768,9.77,1,0,1000,3.076,1.832,1.024,44.4444,0.000294198,0.01001001,0,0
505001,506000,2,9779,9.78,2,0,1000,6.952,3.717,2.045,37.3373,0.000294198,0.01401401,0,0
506001,507000,7,7874,7.87,4,1,1000,15.545,11.126,8.573,44.044,0.00036543,0.01468927,0,1
507001,508000,9,9191,9.19,7,1,1000,26.523,16.565,9.521,36.6366,0.001806051,0.01101101,0,1
508001,509000,0,6522,6.52,0,0,1000,0,0,0,38.038,0.001864126,0.009009009,0,0
509001,510000,6,8552,8.55,5,0,1000,17.143,11.596,6.724,37.9379,0.001911448,0.02102102,0,1
510001,511000,4,7790,7.79,3,1,1000,11.877,8.676,5.135,44.2442,0.001951509,0.02602603,0,0
511001,512000,5,8450,8.45,4,0,1000,13.377,9.241,5.326,43.5435,0.001951509,0.01301301,0,0
512001,513000,7,8881,8.88,3,2,1000,9.976,11.207,7.6,36.1361,0.001951509,0.01551189,0,0
513001,514000,10,7664,7.66,5,0,1000,17.855,11.414,13.048,39.1391,0.001951509,0.01101101,0,0
514001,515000,6,6874,6.87,5,1,1000,18.538,14.297,8.729,37.1371,0.002604169,0.01201201,0,1
515001,516000,2,9161,9.16,1,1,1000,3.376,3.471,2.183,42.6426,0.00410335,0.01529052,0,0
516001,517000,1,5003,5,1,0,1000,3.271,2.998,1.999,43.5435,0.00410335,0.01001001,0,0
517001,518000,11,8480,8.48,8,1,1000,32.018,21.083,12.971,38.6386,0.00410335,0.01001001,0,0
518001,519000,4,8414,8.41,4,0,1000,15.934,8.608,4.754,53.3534,0.00410335,0.008008008,0,0
519001,520000,1,6858,6.86,1,0,1000,6.686,2.74,1.458,58.7588,0.00410335,0.007007007,0,0
520001,521000,5,12552,12.55,5,0,1000,15.812,7.37,3.983,50.951,0.00410335,0.008008008,0,0
521001,522000,6,9646,9.65,5,1,1000,17.748,10.949,6.22,44.3443,0.00410335,0.007007007,0,0
522001,523000,7,10904,10.9,2,1,1000,6.68,7.629,6.191,44.3443,0.00410335,0.01001001,0,0
523001,524000,3,8138,8.14,2,1,1000,6.283,4.701,3.686,43.9439,0.00410335,0.01201201,0,0
524001,525000,11,7597,7.6,7,1,1000,25.529,18.607,14.398,39.7397,0.00410335,0.01701702,0,0
525001,526000,11,11648,11.65,10,1,1000,35.557,17.341,9.443,42.042,0.004102589,0.01201201,0,1
526001,527000,22,8448,8.45,4,1,1000,16.915,11.868,25.599,45.9459,0.004099306,0.01401401,0,0
527001,528000,41,8640,8.64,9,3,1000,31.125,23.176,47.744,45.8458,0.004099306,0.009205984,0,0
528001,529000,10,5165,5.17,4,1,1000,19.28,15.473,18.392,49.8498,0.004099306,0.01552463,0,0
529001,530000,8,7739,7.74,4,2,1000,15.161,13.232,10.337,41.4414,0.004099306,0.02102102,0,0
530001,531000,7,5957,5.96,3,1,1000,12.55,13.842,12.171,43.6436,0.004099306,0.01101101,0,0
531001,532000,13,7197,7.2,6,4,1000,21.296,20.026,17.888,48.5485,0.004094986,0.01801802,0,1
532001,533000,18,6276,6.28,6,4,1000,25.262,26.058,28.084,50.4505,0.004090005,0.02102102,0,0
533001,534000,17,6840,6.84,6,4,1000,23.904,24.538,24.123,51.0511,0.00360863,0.01301301,0,1
534001,535000,39,9048,9.05,9,8,1000,33.44,45.086,43.105,45.4454,0.002973255,0.01501502,0,3
535001,536000,5,7195,7.19,2,1,1000,5.712,5.93,6.95,46.8468,0.002836324,0.01501502,0,0
536001,537000,21,11054,11.05,6,2,1000,22.001,18.399,18.997,43.6436,0.002844654,0.01701702,0,1
537001,538000,18,9264,9.26,5,2,1000,15.562,14.354,19.161,49.2492,0.002856572,0.01701702,0,0
538001,539000,16,6070,6.07,5,3,1000,18.662,20.69,25.948,50.1502,0.003439282,0.01601602,0,2
539001,540000,12,8279,8.28,5,3,1000,18.867,19.148,13.89,54.6547,0.004694485,0.01431493,0,0
540001,541000,7,6155,6.16,3,2,1000,10.572,11.699,11.373,46.046,0.004694485,0.01101101,0,0
541001,542000,8,5747,5.75,3,2,1000,10.023,12.993,13.051,49.2492,0.004694485,0.01894737,0,0
542001,543000,8,10889,10.89,3,2,1000,10.314,10.637,7.347,48.1481,0.004694485,0.01801802,0,0
543001,544000,2,8008,8.01,1,1,1000,2.398,2.997,2.497,56.4565,0.004694485,0.02102102,0,0
544001,545000,13,10568,10.57,4,3,1000,14.606,16.232,12.301,56.3564,0.004694485,0.01301301,0,0
545001,546000,32,8041,8.04,12,10,1000,46.423,51.154,39.798,43.5435,0.004700398,0.007007007,0,1
546001,547000,13,7870,7.87,7,1,1000,30.266,15.793,16.519,43.4434,0.004722348,0.01588983,0,0
547001,548000,1,8966,8.97,1,0,1000,3.283,1.983,1.115,53.954,0.004722348,0.01001001,0,0
548001,549000,4,9276,9.28,3,0,1000,10.242,6.653,3.773,54.7548,0.004722348,0.01701702,0,0
549001,550000,6,8236,8.24,4,1,1000,15.461,10.782,6.678,51.5516,0.004722348,0.01401401,0,0
550001,551000,7,5518,5.52,6,1,1000,25.051,19.757,12.687,55.1552,0.004704823,0.01701702,0,1
551001,552000,8,7280,7.28,3,1,1000,11.29,10.161,10.303,44.6446,0.004691122,0.01301301,0,1
552001,553000,1,8640,8.64,1,0,1000,3.682,2.083,1.157,43.3433,0.004675957,0.009009009,0,0
553001,554000,0,8960,8.96,0,0,1000,0,0,0,47.6476,0.004675957,0.01901902,0,0
554001,555000,7,6647,6.65,5,1,1000,18.207,15.604,9.78,42.1421,0.004675957,0.01901902,0,0
555001,556000,1,6455,6.45,1,0,1000,3.392,2.582,1.549,39.1391,0.004675957,0.02002002,0,0
556001,557000,11,6362,6.36,4,2,1000,16.213,16.22,17.291,39.4394,0.005006422,0.0260274,0,1
557001,558000,14,8986,8.99,4,2,1000,13.763,13.381,15.841,44.044,0.005297886,0.01101101,0,1
558001,559000,8,6806,6.81,5,2,1000,20.556,17.515,11.02,47.6476,0.005409504,0.01001001,0,0
